,stations_id,stationshoehe,geogr_breite,geogr_laenge,von_datum,bis_datum,stationsname
1401,3668,314.0,49.503,11.055,1995-12-05 00:00:00+01:00,2005-06-07 00:00:00+02:00,Nürnberg
1402,3668,314.0,49.503,11.055,2005-06-08 00:00:00+02:00,2013-07-24 00:00:00+02:00,Nürnberg
1403,3668,313.81,49.503,11.0549,2013-07-25 00:00:00+02:00,,Nürnberg
1404,7075,428.5,48.702,11.8493,2003-12-19 00:00:00+01:00,,Elsendorf-Horneck
1405,656,565.0,51.7295,10.6108,1878-06-01 00:00:00+00:18,1901-01-31 00:00:00+00:18,Braunlage
1406,656,565.0,51.7207,10.6093,1901-02-01 00:00:00+00:18,1928-12-31 00:00:00+00:00,Braunlage
1407,656,575.0,51.7181,10.6102,1929-01-01 00:00:00+00:00,1935-12-31 00:00:00+00:00,Braunlage
1408,656,607.0,51.7234,10.6021,1936-01-01 00:00:00+00:00,2001-05-28 00:00:00+02:00,Braunlage
1409,656,607.3,51.7234,10.6021,2001-05-29 00:00:00+02:00,,Braunlage
1410,1327,160.0,50.67,6.78,1892-05-01 00:00:00+00:18,1930-07-18 00:00:00+01:00,Weilerswist-Lommersum
1411,1327,170.0,50.6514,6.7844,1930-07-19 00:00:00+01:00,1953-11-26 00:00:00+01:00,Weilerswist-Lommersum
1412,1327,164.0,50.6508,6.7811,1953-11-27 00:00:00+01:00,1956-07-02 00:00:00+01:00,Weilerswist-Lommersum
1413,1327,178.0,50.6478,6.7862,1956-07-03 00:00:00+01:00,1994-04-15 00:00:00+02:00,Weilerswist-Lommersum
1414,1327,160.0,50.6703,6.7857,1994-04-16 00:00:00+02:00,2003-09-30 00:00:00+02:00,Weilerswist-Lommersum
1415,1327,147.0,50.7119,6.7905,2004-04-22 00:00:00+02:00,,Weilerswist-Lommersum
1416,314,211.0,51.1764,14.4269,1863-12-01 00:00:00+00:18,1898-06-30 00:00:00+00:18,"Kubschütz, Kr. Bautzen"
1417,314,203.0,51.177,14.4376,1898-07-01 00:00:00+00:18,1923-01-31 00:00:00+00:00,"Kubschütz, Kr. Bautzen"
1418,314,203.0,51.177,14.4376,1923-02-01 00:00:00+00:00,1927-07-31 00:00:00+01:00,"Kubschütz, Kr. Bautzen"
1419,314,211.0,51.1837,14.4366,1927-08-01 00:00:00+01:00,1945-06-05 00:00:00+02:00,"Kubschütz, Kr. Bautzen"
1420,314,210.0,51.1833,14.4333,1945-06-06 00:00:00+02:00,1953-05-28 00:00:00+01:00,"Kubschütz, Kr. Bautzen"
1421,314,208.0,51.1771,14.4381,1955-03-01 00:00:00+01:00,1956-07-15 00:00:00+01:00,"Kubschütz, Kr. Bautzen"
1422,314,208.0,51.1771,14.4382,1956-07-16 00:00:00+01:00,1962-07-31 00:00:00+01:00,"Kubschütz, Kr. Bautzen"
1423,314,210.0,51.1866,14.4353,1962-08-01 00:00:00+01:00,1980-07-31 00:00:00+02:00,"Kubschütz, Kr. Bautzen"
1424,314,207.0,51.1621,14.4573,1980-08-01 00:00:00+02:00,1998-11-30 00:00:00+01:00,"Kubschütz, Kr. Bautzen"
1425,314,234.0,51.1604,14.5042,1998-12-01 00:00:00+01:00,,"Kubschütz, Kr. Bautzen"
1426,330,426.0,49.5687,8.9735,1900-11-15 00:00:00+00:18,1903-03-31 00:00:00+00:00,Oberzent-Beerfelden
1427,330,429.0,49.5687,8.9735,1903-04-01 00:00:00+00:00,1919-02-20 00:00:00+00:00,Oberzent-Beerfelden
1428,330,430.0,49.5687,8.9735,1919-02-21 00:00:00+00:00,1923-04-17 00:00:00+00:00,Oberzent-Beerfelden
1429,330,431.0,49.565,8.971,1923-04-18 00:00:00+00:00,1936-03-31 00:00:00+00:00,Oberzent-Beerfelden
1430,330,441.0,49.5624,8.9695,1936-04-01 00:00:00+00:00,1965-10-27 00:00:00+01:00,Oberzent-Beerfelden
1431,330,443.0,49.5624,8.9695,1965-10-28 00:00:00+01:00,1972-12-17 00:00:00+01:00,Oberzent-Beerfelden
1432,330,455.0,49.5617,8.9673,1972-12-18 00:00:00+01:00,,Oberzent-Beerfelden
1433,2812,186.0,48.3436,7.883,1949-10-01 00:00:00+01:00,1954-07-15 00:00:00+01:00,Lahr
1434,2812,175.0,48.3412,7.8616,1954-07-16 00:00:00+01:00,1972-06-12 00:00:00+01:00,Lahr
1435,2812,155.0,48.3343,7.8699,1972-06-13 00:00:00+01:00,1976-06-10 00:00:00+01:00,Lahr
1436,2812,155.0,48.3451,7.8849,1976-06-11 00:00:00+01:00,1981-03-31 00:00:00+02:00,Lahr
1437,2812,155.0,48.3457,7.8249,1981-04-01 00:00:00+02:00,1991-09-17 00:00:00+02:00,Lahr
1438,2812,155.0,48.3657,7.8285,1995-01-01 00:00:00+01:00,2006-11-20 00:00:00+01:00,Lahr
1439,2812,155.74,48.3647,7.828,2006-11-21 00:00:00+01:00,2014-03-17 00:00:00+01:00,Lahr
1440,2812,155.74,48.3647,7.828,2014-03-18 00:00:00+01:00,,Lahr
1441,13952,277.6,51.4089,8.0094,2008-09-25 00:00:00+02:00,,Arnsberg-Müschede
1442,2115,41.0,54.1832,7.8856,1873-06-12 00:00:00+00:18,1893-09-30 00:00:00+00:18,Helgoland
1443,2115,45.0,54.1818,7.8845,1893-10-01 00:00:00+00:18,1908-10-14 00:00:00+00:00,Helgoland
1444,2115,46.0,54.1814,7.8849,1908-10-15 00:00:00+00:00,1911-04-30 00:00:00+00:00,Helgoland
1445,2115,41.0,54.183,7.8847,1911-05-01 00:00:00+00:00,1912-03-31 00:00:00+00:00,Helgoland
1446,2115,41.0,54.1854,7.8799,1912-04-01 00:00:00+00:00,1919-05-31 00:00:00+01:00,Helgoland
1447,2115,39.0,54.1832,7.8856,1919-06-01 00:00:00+01:00,1932-08-31 00:00:00+01:00,Helgoland
1448,2115,50.0,54.1805,7.8839,1932-09-01 00:00:00+01:00,1952-04-17 00:00:00+01:00,Helgoland
1449,2115,50.0,54.1821,7.8823,1952-04-18 00:00:00+01:00,1952-08-28 00:00:00+01:00,Helgoland
1450,2115,4.0,54.1752,7.8909,1952-08-29 00:00:00+01:00,1964-02-28 00:00:00+01:00,Helgoland
1451,2115,4.0,54.175,7.892,1964-02-29 00:00:00+01:00,2006-07-30 00:00:00+02:00,Helgoland
1452,2115,4.36,54.175,7.892,2006-07-31 00:00:00+02:00,2015-08-19 00:00:00+02:00,Helgoland
1453,2115,4.36,54.175,7.892,2015-08-20 00:00:00+02:00,,Helgoland
1454,19171,13.0,54.0039,9.8555,2020-01-16 00:00:00+01:00,,Hasenkrug-Hardebek
1455,7106,105.0,52.0714,8.4565,2006-04-01 00:00:00+02:00,,Bielefeld-Deppendorf
1456,2618,732.0,50.8458,10.4803,1958-01-01 00:00:00+01:00,,Kleiner Inselsberg
1457,167,12.0,53.8509,13.6824,1890-05-01 00:00:00+00:18,1979-08-31 00:00:00+02:00,Anklam
1458,167,12.0,53.8509,13.6824,1979-09-01 00:00:00+02:00,2003-12-31 00:00:00+01:00,Anklam
1459,167,9.0,53.8412,13.6846,2004-01-03 00:00:00+01:00,2011-09-03 00:00:00+02:00,Anklam
1460,167,9.0,53.8412,13.6846,2011-09-04 00:00:00+02:00,2020-08-09 00:00:00+02:00,Anklam
1461,167,11.0,53.8409,13.6854,2020-08-10 00:00:00+02:00,,Anklam
1462,3484,380.0,48.7167,11.2167,1961-05-02 00:00:00+01:00,2007-12-03 00:00:00+01:00,Neuburg/Donau (Flugplatz)
1463,3484,380.0,48.7097,11.2096,2007-12-04 00:00:00+01:00,2017-05-30 00:00:00+02:00,Neuburg/Donau (Flugplatz)
1464,3484,380.0,48.7086,11.2147,2017-05-31 00:00:00+02:00,2019-10-16 00:00:00+02:00,Neuburg/Donau (Flugplatz)
1465,3484,380.0,48.7085,11.2147,2019-10-17 00:00:00+02:00,,Neuburg/Donau (Flugplatz)
1466,7395,350.47,48.6595,12.5388,2006-03-01 00:00:00+01:00,,Gottfrieding
1467,5280,45.0,53.9533,10.2185,1981-03-30 00:00:00+02:00,2007-02-28 00:00:00+01:00,Wittenborn
1468,5280,32.5,53.9224,10.2267,2007-03-01 00:00:00+01:00,,Wittenborn
1469,953,470.0,49.7508,7.0564,1946-07-01 00:00:00+02:00,1948-07-31 00:00:00+01:00,Deuselbach
1470,953,450.0,49.7542,7.0523,1948-08-01 00:00:00+01:00,1950-06-30 00:00:00+01:00,Deuselbach
1471,953,479.0,49.75,7.0563,1950-07-01 00:00:00+01:00,1951-11-09 00:00:00+01:00,Deuselbach
1472,953,480.0,49.761,7.053,1951-11-10 00:00:00+01:00,2006-05-08 00:00:00+02:00,Deuselbach
1473,953,480.49,49.7619,7.0542,2006-05-09 00:00:00+02:00,,Deuselbach
1474,3015,108.0,52.2094,14.1193,1906-04-01 00:00:00+00:00,1944-12-31 00:00:00+01:00,Lindenberg
1475,3015,106.0,52.2094,14.1193,1945-01-01 00:00:00+01:00,1956-10-22 00:00:00+01:00,Lindenberg
1476,3015,98.0,52.2089,14.1171,1956-10-23 00:00:00+01:00,1967-12-31 00:00:00+01:00,Lindenberg
1477,3015,98.0,52.2089,14.1171,1968-01-01 00:00:00+01:00,1971-10-17 00:00:00+01:00,Lindenberg
1478,3015,98.0,52.2083,14.1185,1971-10-18 00:00:00+01:00,1978-04-30 00:00:00+02:00,Lindenberg
1479,3015,98.0,52.2083,14.1185,1978-05-01 00:00:00+02:00,1993-03-31 00:00:00+02:00,Lindenberg
1480,3015,97.69,52.2085,14.118,1993-04-01 00:00:00+02:00,,Lindenberg
1481,5158,159.05,52.1601,11.1759,1987-12-01 00:00:00+01:00,2007-06-30 00:00:00+02:00,Ummendorf
1482,5158,159.05,52.1601,11.1759,2007-07-01 00:00:00+02:00,,Ummendorf
1483,2559,696.0,47.7206,10.3151,1879-01-01 00:00:00+00:18,1895-12-31 00:00:00+00:18,Kempten
1484,2559,720.0,47.7109,10.2969,1896-01-01 00:00:00+00:18,1901-12-31 00:00:00+00:00,Kempten
1485,2559,665.0,47.7275,10.3188,1902-01-01 00:00:00+00:00,1945-12-31 00:00:00+01:00,Kempten
1486,2559,664.0,47.7275,10.3188,1946-01-01 00:00:00+01:00,1951-09-30 00:00:00+01:00,Kempten
1487,2559,705.0,47.7235,10.3352,1951-10-01 00:00:00+01:00,2006-11-22 00:00:00+01:00,Kempten
1488,2559,705.2,47.7233,10.3348,2006-11-23 00:00:00+01:00,2014-04-06 00:00:00+02:00,Kempten
1489,2559,705.2,47.7233,10.3348,2014-04-07 00:00:00+02:00,,Kempten
1490,3490,111.0,50.5346,7.0845,1902-10-01 00:00:00+00:00,1944-07-31 00:00:00+02:00,"Neuenahr, Bad-Ahrweiler"
1491,3490,111.0,50.5346,7.0845,1947-01-01 00:00:00+01:00,2004-08-31 00:00:00+02:00,"Neuenahr, Bad-Ahrweiler"
1492,3490,111.0,50.5346,7.0853,2004-09-01 00:00:00+02:00,,"Neuenahr, Bad-Ahrweiler"
1493,3904,155.0,49.53,6.3832,1892-09-01 00:00:00+00:18,1895-06-30 00:00:00+00:18,Perl-Nennig
1494,3904,152.0,49.5305,6.3849,1938-02-05 00:00:00+00:00,1939-08-31 00:00:00+01:00,Perl-Nennig
1495,3904,152.0,49.5305,6.3849,1941-01-01 00:00:00+02:00,1944-07-31 00:00:00+02:00,Perl-Nennig
1496,3904,153.0,49.5339,6.3803,1964-04-22 00:00:00+01:00,1985-09-18 00:00:00+02:00,Perl-Nennig
1497,3904,155.0,49.5277,6.3821,1985-09-19 00:00:00+02:00,1992-09-30 00:00:00+01:00,Perl-Nennig
1498,3904,152.0,49.5354,6.3789,2004-06-14 00:00:00+02:00,,Perl-Nennig
1499,2814,700.0,48.5105,9.7535,1936-12-01 00:00:00+00:00,1981-08-31 00:00:00+02:00,Merklingen
1500,2814,747.0,48.4979,9.6997,1981-09-01 00:00:00+02:00,2002-10-31 00:00:00+01:00,Merklingen
1501,2814,747.0,48.4973,9.7003,2002-11-01 00:00:00+01:00,2009-06-30 00:00:00+02:00,Merklingen
1502,2814,687.0,48.5122,9.7644,2009-07-01 00:00:00+02:00,,Merklingen
1503,1526,262.0,50.5519,9.6744,1866-12-01 00:00:00+00:18,1875-07-31 00:00:00+00:18,Fulda-Horas
1504,1526,259.0,50.5507,9.6747,1875-08-01 00:00:00+00:18,1896-06-30 00:00:00+00:18,Fulda-Horas
1505,1526,272.0,50.5539,9.6783,1896-07-01 00:00:00+00:18,1901-06-30 00:00:00+00:18,Fulda-Horas
1506,1526,272.0,50.5529,9.6796,1901-07-01 00:00:00+00:18,1902-06-30 00:00:00+00:00,Fulda-Horas
1507,1526,273.0,50.5523,9.6844,1902-07-01 00:00:00+00:00,1912-12-31 00:00:00+00:00,Fulda-Horas
1508,1526,264.0,50.5513,9.681,1913-01-01 00:00:00+00:00,1918-10-09 00:00:00+01:00,Fulda-Horas
1509,1526,293.0,50.5651,9.6608,1918-10-10 00:00:00+01:00,1919-07-31 00:00:00+01:00,Fulda-Horas
1510,1526,270.0,50.5474,9.6793,1920-03-09 00:00:00+01:00,1920-09-30 00:00:00+01:00,Fulda-Horas
1511,1526,275.0,50.5559,9.6762,1921-01-01 00:00:00+00:00,1923-10-16 00:00:00+00:00,Fulda-Horas
1512,1526,330.0,50.5605,9.6711,1923-10-17 00:00:00+00:00,1940-12-14 00:00:00+02:00,Fulda-Horas
1513,1526,267.0,50.5462,9.7041,1941-07-01 00:00:00+02:00,1944-12-31 00:00:00+01:00,Fulda-Horas
1514,1526,267.0,50.5462,9.7041,1946-02-01 00:00:00+01:00,1951-07-31 00:00:00+01:00,Fulda-Horas
1515,1526,325.0,50.5605,9.6711,1951-08-01 00:00:00+01:00,1953-03-17 00:00:00+01:00,Fulda-Horas
1516,1526,293.0,50.5633,9.6815,1953-03-18 00:00:00+01:00,1962-06-30 00:00:00+01:00,Fulda-Horas
1517,1526,255.0,50.5334,9.6749,1962-10-18 00:00:00+01:00,2004-10-31 00:00:00+02:00,Fulda-Horas
1518,1526,255.0,50.533,9.6749,2004-11-01 00:00:00+01:00,2011-04-26 00:00:00+02:00,Fulda-Horas
1519,1526,242.0,50.5668,9.6532,2016-06-08 00:00:00+02:00,,Fulda-Horas
1520,403,51.0,52.4625,13.3,1950-01-01 00:00:00+01:00,1997-07-11 00:00:00+02:00,Berlin-Dahlem (FU)
1521,403,51.0,52.4537,13.3017,1997-07-12 00:00:00+02:00,,Berlin-Dahlem (FU)
1522,2261,565.0,50.3123,11.8763,1945-10-01 00:00:00+01:00,1958-06-30 00:00:00+01:00,Hof
1523,2261,565.2,50.3124,11.8761,1958-07-01 00:00:00+01:00,2008-09-28 00:00:00+02:00,Hof
1524,2261,565.2,50.3123,11.876,2008-09-29 00:00:00+02:00,2010-08-11 00:00:00+02:00,Hof
1525,2261,565.2,50.3123,11.876,2010-08-12 00:00:00+02:00,,Hof
1526,7369,475.06,49.1623,10.3661,2005-11-01 00:00:00+01:00,,Feuchtwangen-Heilbronn
1527,1424,107.0,50.1255,8.6537,1985-01-01 00:00:00+01:00,2008-07-31 00:00:00+02:00,Frankfurt/Main-Westend
1528,1424,124.0,50.1269,8.6694,2008-08-01 00:00:00+02:00,,Frankfurt/Main-Westend
1529,1339,73.0,52.9167,10.1833,1958-11-01 00:00:00+01:00,1970-12-31 00:00:00+01:00,Faßberg
1530,1339,73.0,52.9167,10.1833,1971-01-01 00:00:00+01:00,2008-01-14 00:00:00+01:00,Faßberg
1531,1339,76.2,52.9157,10.1885,2008-01-15 00:00:00+01:00,,Faßberg
1532,6197,257.63,51.8664,9.2711,2000-10-11 00:00:00+02:00,2006-09-28 00:00:00+02:00,Lügde-Paenbruch
1533,6197,257.63,51.8664,9.271,2006-09-29 00:00:00+02:00,,Lügde-Paenbruch
1534,13675,75.0,52.0818,9.4077,2007-03-01 00:00:00+01:00,,Hameln-Hastenbeck
1535,850,39.0,52.5958,10.028,1958-07-01 00:00:00+01:00,1978-12-31 00:00:00+01:00,Celle
1536,850,39.0,52.5958,10.028,1979-01-01 00:00:00+01:00,2007-06-13 00:00:00+02:00,Celle
1537,850,39.0,52.5959,10.0296,2007-06-14 00:00:00+02:00,2017-03-30 00:00:00+02:00,Celle
1538,850,44.74,52.5959,10.0296,2017-03-31 00:00:00+02:00,,Celle
1539,3897,1.0,54.0919,10.8756,1934-03-01 00:00:00+00:00,1945-04-30 00:00:00+02:00,Pelzerhaken
1540,3897,15.0,54.0912,10.8499,1945-05-01 00:00:00+02:00,1956-06-17 00:00:00+01:00,Pelzerhaken
1541,3897,4.0,54.0856,10.8669,1956-06-18 00:00:00+01:00,1984-08-29 00:00:00+02:00,Pelzerhaken
1542,3897,2.18,54.0893,10.8773,1984-08-30 00:00:00+02:00,,Pelzerhaken
1543,6314,218.0,51.0609,13.2751,1891-01-01 00:00:00+00:18,1983-12-31 00:00:00+01:00,Nossen
1544,6314,306.0,51.0507,13.3003,2004-12-07 00:00:00+01:00,,Nossen
1545,5017,600.0,50.394,11.3795,1920-10-01 00:00:00+01:00,1939-09-30 00:00:00+01:00,Teuschnitz
1546,5017,615.0,50.3972,11.3795,1939-10-01 00:00:00+01:00,1945-04-30 00:00:00+02:00,Teuschnitz
1547,5017,615.0,50.3972,11.3795,1946-09-01 00:00:00+02:00,1952-07-18 00:00:00+01:00,Teuschnitz
1548,5017,622.0,50.4013,11.3845,1952-07-19 00:00:00+01:00,1962-09-21 00:00:00+01:00,Teuschnitz
1549,5017,601.0,50.3938,11.3806,1962-09-22 00:00:00+01:00,1962-12-31 00:00:00+01:00,Teuschnitz
1550,5017,550.0,50.3784,11.3757,1963-05-01 00:00:00+01:00,1978-08-29 00:00:00+02:00,Teuschnitz
1551,5017,558.0,50.3788,11.3739,1978-08-30 00:00:00+02:00,1987-08-10 00:00:00+02:00,Teuschnitz
1552,5017,568.0,50.3787,11.3721,1987-08-11 00:00:00+02:00,2005-10-31 00:00:00+01:00,Teuschnitz
1553,5017,633.0,50.4002,11.3888,2005-11-01 00:00:00+01:00,,Teuschnitz
1554,5440,435.0,49.0273,10.982,1876-06-01 00:00:00+00:18,1909-10-08 00:00:00+00:00,Weißenburg-Emetzheim
1555,5440,435.0,49.0273,10.982,1909-10-09 00:00:00+00:00,1921-03-23 00:00:00+01:00,Weißenburg-Emetzheim
1556,5440,435.0,49.0273,10.982,1921-03-24 00:00:00+01:00,1948-04-30 00:00:00+01:00,Weißenburg-Emetzheim
1557,5440,435.0,49.0273,10.982,1948-05-01 00:00:00+01:00,1957-09-04 00:00:00+01:00,Weißenburg-Emetzheim
1558,5440,422.0,49.0193,10.9604,1957-09-05 00:00:00+01:00,2008-06-15 00:00:00+02:00,Weißenburg-Emetzheim
1559,5440,422.0,49.0193,10.9604,2008-06-16 00:00:00+02:00,2010-03-08 00:00:00+01:00,Weißenburg-Emetzheim
1560,5440,422.0,49.0193,10.9604,2010-03-09 00:00:00+01:00,2014-09-30 00:00:00+02:00,Weißenburg-Emetzheim
1561,5440,439.3,49.0115,10.9308,2014-10-01 00:00:00+02:00,,Weißenburg-Emetzheim
1562,2573,496.0,47.9594,12.7909,1987-02-01 00:00:00+01:00,2007-12-04 00:00:00+01:00,Waging am See-Schnöbling
1563,2573,470.0,47.9588,12.7717,2007-12-05 00:00:00+01:00,,Waging am See-Schnöbling
1564,4371,96.0,52.0905,8.7459,1931-01-01 00:00:00+00:00,1949-08-31 00:00:00+01:00,"Salzuflen, Bad"
1565,4371,96.0,52.0905,8.7459,1949-09-01 00:00:00+01:00,1992-06-16 00:00:00+02:00,"Salzuflen, Bad"
1566,4371,134.6,52.1042,8.7521,1992-06-17 00:00:00+02:00,,"Salzuflen, Bad"
1567,4032,128.0,51.7906,11.141,1881-08-01 00:00:00+00:18,1948-05-31 00:00:00+01:00,Quedlinburg
1568,4032,123.0,51.7812,11.1411,1948-06-01 00:00:00+01:00,1999-12-31 00:00:00+01:00,Quedlinburg
1569,4032,123.0,51.7812,11.1411,2006-05-16 00:00:00+02:00,2006-11-30 00:00:00+01:00,Quedlinburg
1570,4032,142.0,51.7953,11.132,2006-12-01 00:00:00+01:00,2007-06-30 00:00:00+02:00,Quedlinburg
1571,4032,142.0,51.7953,11.132,2007-07-01 00:00:00+02:00,,Quedlinburg
1572,896,173.0,51.0772,10.8612,1946-05-01 00:00:00+01:00,1961-03-14 00:00:00+01:00,Dachwig
1573,896,175.0,51.0784,10.8512,1961-03-15 00:00:00+01:00,1968-05-02 00:00:00+01:00,Dachwig
1574,896,173.0,51.0776,10.8609,1968-05-03 00:00:00+01:00,1979-12-18 00:00:00+01:00,Dachwig
1575,896,170.0,51.0778,10.8619,1979-12-19 00:00:00+01:00,,Dachwig
1576,1420,112.0,50.0496,8.5887,1935-07-01 00:00:00+01:00,1948-02-29 00:00:00+01:00,Frankfurt/Main
1577,1420,113.0,50.0496,8.5887,1948-03-01 00:00:00+01:00,1949-01-31 00:00:00+01:00,Frankfurt/Main
1578,1420,113.0,50.0496,8.5887,1949-02-01 00:00:00+01:00,1952-07-31 00:00:00+01:00,Frankfurt/Main
1579,1420,113.0,50.0496,8.5887,1952-08-01 00:00:00+01:00,1953-06-30 00:00:00+01:00,Frankfurt/Main
1580,1420,113.0,50.0496,8.5887,1953-07-01 00:00:00+01:00,1956-09-30 00:00:00+01:00,Frankfurt/Main
1581,1420,113.0,50.0452,8.5976,1956-10-01 00:00:00+01:00,1959-03-31 00:00:00+01:00,Frankfurt/Main
1582,1420,113.0,50.0452,8.5976,1959-04-01 00:00:00+01:00,1959-10-31 00:00:00+01:00,Frankfurt/Main
1583,1420,113.0,50.0452,8.5976,1959-11-01 00:00:00+01:00,1984-06-30 00:00:00+02:00,Frankfurt/Main
1584,1420,112.0,50.0449,8.5979,1984-07-01 00:00:00+02:00,2014-10-21 00:00:00+02:00,Frankfurt/Main
1585,1420,99.7,50.0259,8.5213,2014-10-22 00:00:00+02:00,,Frankfurt/Main
1586,979,229.0,50.7333,8.2833,1892-07-01 00:00:00+00:18,1934-03-31 00:00:00+00:00,Dillenburg
1587,979,229.0,50.7333,8.2863,1934-04-01 00:00:00+00:00,1941-03-31 00:00:00+02:00,Dillenburg
1588,979,229.0,50.7362,8.2889,1941-04-01 00:00:00+02:00,1970-05-31 00:00:00+01:00,Dillenburg
1589,979,220.0,50.7119,8.311,1970-06-01 00:00:00+01:00,1983-05-05 00:00:00+02:00,Dillenburg
1590,979,266.0,50.7349,8.276,1983-05-06 00:00:00+02:00,1994-09-09 00:00:00+02:00,Dillenburg
1591,979,277.0,50.7371,8.2783,1994-09-10 00:00:00+02:00,2004-08-31 00:00:00+02:00,Dillenburg
1592,979,314.0,50.7364,8.2672,2004-09-01 00:00:00+02:00,,Dillenburg
1593,7396,739.84,50.5084,9.2246,2006-03-01 00:00:00+01:00,,Hoherodskopf/Vogelsberg
1594,3761,237.0,49.2048,9.5021,1837-01-01 00:00:00+00:18,1915-10-29 00:00:00+01:00,Öhringen
1595,3761,230.0,49.1998,9.5275,1915-10-30 00:00:00+01:00,1954-07-31 00:00:00+01:00,Öhringen
1596,3761,248.0,49.2033,9.5125,1954-08-01 00:00:00+01:00,1966-02-23 00:00:00+01:00,Öhringen
1597,3761,276.0,49.2072,9.5186,1966-02-24 00:00:00+01:00,2006-05-30 00:00:00+02:00,Öhringen
1598,3761,275.94,49.207,9.5176,2006-05-31 00:00:00+02:00,2006-06-06 00:00:00+02:00,Öhringen
1599,3761,275.94,49.207,9.5176,2006-06-07 00:00:00+02:00,,Öhringen
1600,4919,7.0,54.4965,8.8069,1977-10-01 00:00:00+01:00,,Strucklahnungshörn
1601,7187,193.5,49.7636,9.4063,2004-08-04 00:00:00+02:00,,Freudenberg/Main-Boxtal
1602,6163,27.03,54.1654,10.3519,1999-09-06 00:00:00+02:00,,Dörnick
1603,3287,402.0,49.7104,9.0991,1987-10-01 00:00:00+01:00,1989-12-17 00:00:00+01:00,Michelstadt-Vielbrunn
1604,3287,453.0,49.7176,9.0997,1989-12-18 00:00:00+01:00,2006-10-22 00:00:00+02:00,Michelstadt-Vielbrunn
1605,3287,452.83,49.7177,9.0997,2006-10-23 00:00:00+02:00,,Michelstadt-Vielbrunn
1606,2201,15.0,54.586,13.1039,1931-04-13 00:00:00+00:00,1945-01-31 00:00:00+01:00,Hiddensee-Vitte
1607,2201,23.0,54.586,13.1035,1946-05-01 00:00:00+01:00,1958-10-28 00:00:00+01:00,Hiddensee-Vitte
1608,2201,1.0,54.5681,13.1061,1958-10-29 00:00:00+01:00,1961-01-31 00:00:00+01:00,Hiddensee-Vitte
1609,2201,17.0,54.5851,13.1188,1961-02-01 00:00:00+01:00,1986-03-31 00:00:00+02:00,Hiddensee-Vitte
1610,2201,16.0,54.5887,13.1071,1996-10-01 00:00:00+02:00,2005-07-31 00:00:00+02:00,Hiddensee-Vitte
1611,2201,1.0,54.575,13.1044,2005-08-01 00:00:00+02:00,,Hiddensee-Vitte
1612,2319,686.0,47.8742,11.7271,1952-09-01 00:00:00+01:00,1958-12-31 00:00:00+01:00,Holzkirchen
1613,2319,685.0,47.8823,11.6961,1982-11-16 00:00:00+01:00,,Holzkirchen
1614,5412,771.0,47.6802,8.1964,1991-05-16 00:00:00+02:00,,Weilheim-Bierbronnen
1615,7321,160.0,51.1507,11.3321,2005-04-01 00:00:00+02:00,,Olbersleben
1616,4706,340.0,48.2665,13.0263,,1936-12-31 00:00:00+00:00,Simbach/Inn
1617,4706,350.0,48.263,13.0211,1937-01-01 00:00:00+00:00,1940-03-31 00:00:00+01:00,Simbach/Inn
1618,4706,346.0,48.2643,13.0305,1949-08-01 00:00:00+01:00,1961-02-07 00:00:00+01:00,Simbach/Inn
1619,4706,346.0,48.2642,13.0309,1961-02-08 00:00:00+01:00,1966-02-28 00:00:00+01:00,Simbach/Inn
1620,4706,347.0,48.2668,13.0304,1966-03-01 00:00:00+01:00,1978-05-28 00:00:00+02:00,Simbach/Inn
1621,4706,347.0,48.2667,13.0309,1978-05-29 00:00:00+02:00,1979-12-31 00:00:00+01:00,Simbach/Inn
1622,4706,360.0,48.272,13.0272,1980-01-01 00:00:00+01:00,2005-02-28 00:00:00+01:00,Simbach/Inn
1623,4706,357.5,48.2718,13.0273,2005-03-01 00:00:00+01:00,,Simbach/Inn
1624,766,477.0,50.1667,7.0667,1958-12-01 00:00:00+01:00,1985-09-30 00:00:00+01:00,Büchel (Flugplatz)
1625,766,477.0,50.1667,7.0667,1985-10-01 00:00:00+01:00,2008-01-14 00:00:00+01:00,Büchel (Flugplatz)
1626,766,477.0,50.1746,7.0595,2008-01-15 00:00:00+01:00,2021-08-09 00:00:00+02:00,Büchel (Flugplatz)
1627,766,477.0,50.1745,7.0595,2021-08-10 00:00:00+02:00,,Büchel (Flugplatz)
1628,15911,278.0,51.1348,14.4343,2017-04-13 00:00:00+02:00,,Großpostwitz-Denkwitz
1629,4377,500.0,50.35,10.01,1922-03-01 00:00:00+00:00,1964-06-30 00:00:00+01:00,Sandberg
1630,4377,520.0,50.3285,9.9819,1964-07-01 00:00:00+01:00,1985-05-12 00:00:00+02:00,Sandberg
1631,4377,555.0,50.3632,10.0166,1985-05-13 00:00:00+02:00,2005-08-31 00:00:00+02:00,Sandberg
1632,4377,517.5,50.3518,10.0034,2005-09-01 00:00:00+02:00,,Sandberg
1633,1759,14.0,54.249,13.9241,1934-03-01 00:00:00+00:00,1947-07-31 00:00:00+01:00,Greifswalder Oie
1634,1759,10.0,54.2429,13.9111,1947-08-01 00:00:00+01:00,1951-04-30 00:00:00+01:00,Greifswalder Oie
1635,1759,14.0,54.249,13.9241,1951-05-01 00:00:00+01:00,1986-12-31 00:00:00+01:00,Greifswalder Oie
